method,alpha,k,qid,precision,recall,f1,hit_rate,ndcg,mrr,ap,latency_total_ms,candidate_jaccard,oracle_union_recall,bm25_dense_overlap,bm25_gold_hits,dense_gold_hits,both_gold_hits,bm25_only_gold_hits,dense_only_gold_hits
weighted_fusion,0.6,50,ced63053eb631c78a4ddd8c85ec0f3323a631a54,0.02,1.0,0.0392156862745098,1.0,0.5,0.3333333333333333,0.3333333333333333,151.04756200025804,0.25,1.0,20.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,0.6,1,f13a5b6a67a9b10fde68e8b33792879b8146102c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.31608500000402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,3,f13a5b6a67a9b10fde68e8b33792879b8146102c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.31608500000402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,5,f13a5b6a67a9b10fde68e8b33792879b8146102c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.31608500000402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,10,f13a5b6a67a9b10fde68e8b33792879b8146102c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.31608500000402,0.1111111111111111,0.0,2.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,20,f13a5b6a67a9b10fde68e8b33792879b8146102c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.31608500000402,0.14285714285714285,0.0,5.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,50,f13a5b6a67a9b10fde68e8b33792879b8146102c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.31608500000402,0.16279069767441862,0.0,14.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,1,67c16ba64fe27838b1034d15194c07a9c98cdebe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.45514600001843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,3,67c16ba64fe27838b1034d15194c07a9c98cdebe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.45514600001843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,5,67c16ba64fe27838b1034d15194c07a9c98cdebe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.45514600001843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,10,67c16ba64fe27838b1034d15194c07a9c98cdebe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.45514600001843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,20,67c16ba64fe27838b1034d15194c07a9c98cdebe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.45514600001843,0.02564102564102564,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,50,67c16ba64fe27838b1034d15194c07a9c98cdebe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.45514600001843,0.041666666666666664,0.0,4.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,1,58a3cfbbf209174fcffe44ce99840c758b448364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.7510660001517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,3,58a3cfbbf209174fcffe44ce99840c758b448364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.7510660001517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,5,58a3cfbbf209174fcffe44ce99840c758b448364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.7510660001517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,10,58a3cfbbf209174fcffe44ce99840c758b448364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.7510660001517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,20,58a3cfbbf209174fcffe44ce99840c758b448364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.7510660001517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,50,58a3cfbbf209174fcffe44ce99840c758b448364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.7510660001517,0.041666666666666664,0.0,4.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,1,6c6e06f7bfb6d30003fd3801fdaf34649ef1b8f4,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.5,224.91154999988794,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.6,3,6c6e06f7bfb6d30003fd3801fdaf34649ef1b8f4,0.3333333333333333,0.5,0.4,1.0,0.6131471927654584,1.0,0.5,224.91154999988794,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.6,5,6c6e06f7bfb6d30003fd3801fdaf34649ef1b8f4,0.2,0.5,0.28571428571428575,1.0,0.6131471927654584,1.0,0.5,224.91154999988794,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.6,10,6c6e06f7bfb6d30003fd3801fdaf34649ef1b8f4,0.1,0.5,0.16666666666666669,1.0,0.6131471927654584,1.0,0.5,224.91154999988794,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.6,20,6c6e06f7bfb6d30003fd3801fdaf34649ef1b8f4,0.05,0.5,0.09090909090909091,1.0,0.6131471927654584,1.0,0.5,224.91154999988794,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.6,50,6c6e06f7bfb6d30003fd3801fdaf34649ef1b8f4,0.02,0.5,0.038461538461538464,1.0,0.6131471927654584,1.0,0.5,224.91154999988794,0.02040816326530612,0.5,2.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.6,1,b6e97d1b1565732b1b3f1d74e6d2800dd21be37a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.20176000005267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,3,b6e97d1b1565732b1b3f1d74e6d2800dd21be37a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.20176000005267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,5,b6e97d1b1565732b1b3f1d74e6d2800dd21be37a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.20176000005267,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,10,b6e97d1b1565732b1b3f1d74e6d2800dd21be37a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.20176000005267,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,20,b6e97d1b1565732b1b3f1d74e6d2800dd21be37a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.20176000005267,0.05263157894736842,0.0,2.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,50,b6e97d1b1565732b1b3f1d74e6d2800dd21be37a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.20176000005267,0.041666666666666664,0.0,4.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,1,4f8b078b9f60be30520fd32a3d8601ab3babb5c0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0245520000626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,3,4f8b078b9f60be30520fd32a3d8601ab3babb5c0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0245520000626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,5,4f8b078b9f60be30520fd32a3d8601ab3babb5c0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0245520000626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,10,4f8b078b9f60be30520fd32a3d8601ab3babb5c0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0245520000626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,20,4f8b078b9f60be30520fd32a3d8601ab3babb5c0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0245520000626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,50,4f8b078b9f60be30520fd32a3d8601ab3babb5c0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0245520000626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,1,54517cded8267ea6c9a3f3cf9c37a8d24b3f7c2c,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,104.14869399983218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,3,54517cded8267ea6c9a3f3cf9c37a8d24b3f7c2c,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,104.14869399983218,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,0.6,5,54517cded8267ea6c9a3f3cf9c37a8d24b3f7c2c,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,104.14869399983218,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,0.6,10,54517cded8267ea6c9a3f3cf9c37a8d24b3f7c2c,0.1,0.5,0.16666666666666669,1.0,0.20438239758848611,0.14285714285714285,0.07142857142857142,104.14869399983218,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,0.6,20,54517cded8267ea6c9a3f3cf9c37a8d24b3f7c2c,0.05,0.5,0.09090909090909091,1.0,0.20438239758848611,0.14285714285714285,0.07142857142857142,104.14869399983218,0.02564102564102564,0.5,1.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,0.6,50,54517cded8267ea6c9a3f3cf9c37a8d24b3f7c2c,0.02,0.5,0.038461538461538464,1.0,0.20438239758848611,0.14285714285714285,0.07142857142857142,104.14869399983218,0.02040816326530612,0.5,2.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,0.6,1,803babb71e1bdaf507847d6c712585f4128e9f47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.2598540001345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,3,803babb71e1bdaf507847d6c712585f4128e9f47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.2598540001345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,5,803babb71e1bdaf507847d6c712585f4128e9f47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.2598540001345,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,10,803babb71e1bdaf507847d6c712585f4128e9f47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.2598540001345,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,20,803babb71e1bdaf507847d6c712585f4128e9f47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.2598540001345,0.02564102564102564,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,50,803babb71e1bdaf507847d6c712585f4128e9f47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.2598540001345,0.06382978723404255,0.0,6.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,1,5fd112980d0dd7f7ce30e6273fe6e7b230b13225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.93816999999217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,3,5fd112980d0dd7f7ce30e6273fe6e7b230b13225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.93816999999217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,5,5fd112980d0dd7f7ce30e6273fe6e7b230b13225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.93816999999217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,10,5fd112980d0dd7f7ce30e6273fe6e7b230b13225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.93816999999217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,20,5fd112980d0dd7f7ce30e6273fe6e7b230b13225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.93816999999217,0.02564102564102564,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,50,5fd112980d0dd7f7ce30e6273fe6e7b230b13225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.93816999999217,0.030927835051546393,0.0,3.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,1,eaae11ffd4ff955de2cd6389b888f5fd2c660a32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.67517899975792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,3,eaae11ffd4ff955de2cd6389b888f5fd2c660a32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.67517899975792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,5,eaae11ffd4ff955de2cd6389b888f5fd2c660a32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.67517899975792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,10,eaae11ffd4ff955de2cd6389b888f5fd2c660a32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.67517899975792,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,20,eaae11ffd4ff955de2cd6389b888f5fd2c660a32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.67517899975792,0.08108108108108109,0.0,3.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,50,eaae11ffd4ff955de2cd6389b888f5fd2c660a32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.67517899975792,0.12359550561797752,0.0,11.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,1,290ebf0d1c49b67a6d1858366be751d89086a78b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.92425299994648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,3,290ebf0d1c49b67a6d1858366be751d89086a78b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.92425299994648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,5,290ebf0d1c49b67a6d1858366be751d89086a78b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.92425299994648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,10,290ebf0d1c49b67a6d1858366be751d89086a78b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.92425299994648,0.1111111111111111,0.0,2.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,20,290ebf0d1c49b67a6d1858366be751d89086a78b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.92425299994648,0.1111111111111111,0.0,4.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,50,290ebf0d1c49b67a6d1858366be751d89086a78b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.92425299994648,0.13636363636363635,0.0,12.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,1,806fefe0e331ddb3c17245d6a9fa7433798e367f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.90298199994868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,3,806fefe0e331ddb3c17245d6a9fa7433798e367f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.90298199994868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,5,806fefe0e331ddb3c17245d6a9fa7433798e367f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.90298199994868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,10,806fefe0e331ddb3c17245d6a9fa7433798e367f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.90298199994868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,20,806fefe0e331ddb3c17245d6a9fa7433798e367f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.90298199994868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,50,806fefe0e331ddb3c17245d6a9fa7433798e367f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.90298199994868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,1,458e5ed506883bfec6623102ec9f43c071f0616f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.62429800001883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,3,458e5ed506883bfec6623102ec9f43c071f0616f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.62429800001883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,5,458e5ed506883bfec6623102ec9f43c071f0616f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.62429800001883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,10,458e5ed506883bfec6623102ec9f43c071f0616f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.62429800001883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,20,458e5ed506883bfec6623102ec9f43c071f0616f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.62429800001883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,50,458e5ed506883bfec6623102ec9f43c071f0616f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.62429800001883,0.06382978723404255,0.0,6.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,1,85ab5f773b297bcf48a274634d402a35e1d57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.88480299988805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,3,85ab5f773b297bcf48a274634d402a35e1d57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.88480299988805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,5,85ab5f773b297bcf48a274634d402a35e1d57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.88480299988805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,10,85ab5f773b297bcf48a274634d402a35e1d57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.88480299988805,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,20,85ab5f773b297bcf48a274634d402a35e1d57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.88480299988805,0.1111111111111111,0.0,4.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,50,85ab5f773b297bcf48a274634d402a35e1d57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.88480299988805,0.12359550561797752,0.0,11.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,1,5154f63c50729b8ac04939588c2f5ffeb916e3df,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.71692400005304,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,3,5154f63c50729b8ac04939588c2f5ffeb916e3df,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.71692400005304,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,5,5154f63c50729b8ac04939588c2f5ffeb916e3df,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.71692400005304,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,10,5154f63c50729b8ac04939588c2f5ffeb916e3df,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.71692400005304,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,20,5154f63c50729b8ac04939588c2f5ffeb916e3df,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.71692400005304,0.02564102564102564,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,50,5154f63c50729b8ac04939588c2f5ffeb916e3df,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.71692400005304,0.030927835051546393,0.0,3.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,1,2aeabec8a734a6e8ca9e7a308dd8c9a1011b3d6e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.5757350001295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,3,2aeabec8a734a6e8ca9e7a308dd8c9a1011b3d6e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.5757350001295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,5,2aeabec8a734a6e8ca9e7a308dd8c9a1011b3d6e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.5757350001295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,10,2aeabec8a734a6e8ca9e7a308dd8c9a1011b3d6e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.5757350001295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,20,2aeabec8a734a6e8ca9e7a308dd8c9a1011b3d6e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.5757350001295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,50,2aeabec8a734a6e8ca9e7a308dd8c9a1011b3d6e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.5757350001295,0.05263157894736842,0.0,5.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,1,f2b8a2ed5916d75cf568a931829a5a3cde2fc345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.77990100006718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,3,f2b8a2ed5916d75cf568a931829a5a3cde2fc345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.77990100006718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,5,f2b8a2ed5916d75cf568a931829a5a3cde2fc345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.77990100006718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,10,f2b8a2ed5916d75cf568a931829a5a3cde2fc345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.77990100006718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,20,f2b8a2ed5916d75cf568a931829a5a3cde2fc345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.77990100006718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,50,f2b8a2ed5916d75cf568a931829a5a3cde2fc345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.77990100006718,0.030927835051546393,0.0,3.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,1,c0af44ebd7cd81270d9b5b54d4a40feed162fa54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.204167000109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,3,c0af44ebd7cd81270d9b5b54d4a40feed162fa54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.204167000109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,5,c0af44ebd7cd81270d9b5b54d4a40feed162fa54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.204167000109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,10,c0af44ebd7cd81270d9b5b54d4a40feed162fa54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.204167000109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,20,c0af44ebd7cd81270d9b5b54d4a40feed162fa54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.204167000109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,50,c0af44ebd7cd81270d9b5b54d4a40feed162fa54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.204167000109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,1,a4a9971799c8860b50f219c93f050ebf6a627b3d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.7097799999101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,3,a4a9971799c8860b50f219c93f050ebf6a627b3d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.7097799999101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,5,a4a9971799c8860b50f219c93f050ebf6a627b3d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.7097799999101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,10,a4a9971799c8860b50f219c93f050ebf6a627b3d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.7097799999101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,20,a4a9971799c8860b50f219c93f050ebf6a627b3d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.7097799999101,0.05263157894736842,0.0,2.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,50,a4a9971799c8860b50f219c93f050ebf6a627b3d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.7097799999101,0.041666666666666664,0.0,4.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,1,778c6a27182349dc5275282c3e9577bda2555c3d,0.0,0.0,0.0,0.0,0.0,0.25,0.19642857142857142,275.89905899981204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,3,778c6a27182349dc5275282c3e9577bda2555c3d,0.0,0.0,0.0,0.0,0.0,0.25,0.19642857142857142,275.89905899981204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.6,5,778c6a27182349dc5275282c3e9577bda2555c3d,0.2,0.5,0.28571428571428575,1.0,0.2640681225725909,0.25,0.19642857142857142,275.89905899981204,0.25,0.5,2.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.6,10,778c6a27182349dc5275282c3e9577bda2555c3d,0.1,0.5,0.16666666666666669,1.0,0.2640681225725909,0.25,0.19642857142857142,275.89905899981204,0.25,0.5,4.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.6,20,778c6a27182349dc5275282c3e9577bda2555c3d,0.1,1.0,0.18181818181818182,1.0,0.4210080669505208,0.25,0.19642857142857142,275.89905899981204,0.17647058823529413,1.0,6.0,2.0,1.0,1.0,1.0,0.0
weighted_fusion,0.6,50,778c6a27182349dc5275282c3e9577bda2555c3d,0.04,1.0,0.07692307692307693,1.0,0.4210080669505208,0.25,0.19642857142857142,275.89905899981204,0.12359550561797752,1.0,11.0,2.0,2.0,2.0,0.0,0.0
weighted_fusion,0.6,1,42dcf1bb19b8470993c05e55413eed487b0f2559,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,187.36334099958185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
